movie_id,title,overview,genre_ids,split
2400,The Lego Batman Movie,"deal with the usual suspects A cooler-than-ever Bruce Wayne must discovering that as they plan to rule, Gotham City while teenage orphan who wishes to he has accidentally adopted a sidekick become his.","[16, 28, 35, 10751]",test
1004,The Philadelphia Story,"a rich woman's ex-husband and a tabloid-type reporter turn When learn up just before her planned, remarriage she begins to about herself the truth.","[35, 10749]",test
3083,Superman: Man of Tomorrow,"age of heroes and It’s the dawn of a, new its first But as Daily Planet. Metropolis has just met Lois Lane secretly – wields intern Clark Kent working – alongside reporter powers of flight super-strength and, x-ray vision in his alien the the battle for, good there’s even greater trouble on horizon.","[16, 28, 878]",test
30,The Lord of the Rings: The Two Towers,"members of the Fellowship continue Frodo Baggins and the other quest to destroy the One Ring but on their--sacred lie at two. towers Orthanc on separate paths Their--destinies awaits and Tower, in Isengard where the corrupt wizard, Saruman at Barad-dur deep within, the dark lands of Sauron's fortress are. trekking to Mordor to destroy Mordor Frodo and Sam Power while Gimli Legolas and Aragorn the, One Ring of and Pippin All along nefarious search for. the orc-captured, Merry Fellowship members at the Orthanc Tower wizard Saruman awaits the Isengard in.","[12, 14, 28]",test
1263,The Conversation,"surveillance expert, has a crisis of conscience A paranoid secretive spying on when he suspects that the couple he is murdered will be.","[80, 18, 9648]",test
3810,Fear of Rain,"to suspect her A teenage girl living with schizophrenia begins desperately to neighbor has kidnapped. a child Her parents try without exposing their own help her, live a normal life only person, who believes her is tragic secrets and the boy – she isn’t even sure exists Caleb a.","[53, 27, 18]",test
8803,Mighty Morphin Power Rangers: The Movie,"as the Six incredible teens out-maneuver and defeat evil everywhere Power Rangers but this, time the Power Rangers Mighty Morphin with may have met their match when they face off the galaxy, has ever Ivan Ooze the most sinister monster seen.","[28, 12, 878, 14]",test
583,Demon Slayer: Kimetsu no Yaiba Infinity Castle,"Infinity Castle The Demon Slayer Corps are drawn into the, Hashira face, terrifying, Upper Rank where Tanjiro Nezuko and the final battle against demons in a desperate fight as the begins Muzan Kibutsuji.","[16, 28, 14, 53]",test
6256,The Girl on the Train,"Watson devastated, by her recent divorce spends, her daily Rachel perfect couple who live in commute fantasizing about the seemingly every day until one a house that her, train passes shocking happen there and becomes entangled morning she sees something that unfolds in the mystery.","[80, 18, 9648, 53]",test
5639,Ocean's Twelve,"the biggest heists in Las Despite pulling off one of splitting the 160 million take $each of Vegas, history and to go straight lay the infamous Ocean's crew have, tried a legit life but that's proven ... to low and live Terry Benedict demands. that Danny be a challenge Casino owner plus millions more in, interest Unable Ocean return the. money is forced to to come, up the cash the crew heists this come together to pull off another series, of Europol agent time, in, Rome Paris – and Amsterdam but a hot on their heels is.","[53, 80]",test
7245,Like Father,"the altar When a workaholic, young executive is left at, on her Caribbean honeymoon cruise with the she ends up her estranged and equally workaholic: last person she ever expected over. the course father The two, depart as strangers but adventures a couple of umbrella-clad, cocktails of a few hilarious a whole lot of soul-searching they, return with a and and life renewed appreciation for family.",[18],test
5319,Cypher,"a spy, An unsuspecting disenchanted man finds himself working as of corporate espionage, Quickly getting in the dangerous. high-stakes world fatale way, over-his-head he teams up with a mysterious femme.","[53, 878]",test
5952,Love at First Fight,"a, dearth of choices Arnaud facing an uncertain future and town meets and falls for in, a small French coastal who joins an, army boot camp to the apocalyptic-minded Madeleine upcoming learn military and survival skills to prepare for the Intrigued and. excited by Madeleine’s wild ideas Arnaud environmental, collapse camp himself They soon realize signs up. for the boot is harder than they’d imagined but that the boot, camp together as the couple continues the experience nonetheless cements them love to explore their young.","[35, 10749]",test
6771,Yummy,"shabby Eastern European hospital A young couple travels to a The young woman. wants a breast reduction for plastic surgery. yet another face-lift Wandering through Her mother comes. along for upon a young woman an abandoned ward the boyfriend stumbles, she is the gagged and strapped to; an operating table but result of an experimental rejuvenation. treatment He frees, her not realize he just caused the outbreak of a does and his mother-in-law into virus, that will change doctors patients zombies bloodthirsty.","[27, 35]",test
2704,After We Collided,complicated relationship with Hardin Tessa finds herself struggling with her; their lives forever she faces a dilemma that could change.,"[10749, 18]",test
4232,The Taste of Others,"reluctantly attends Racine's tragedy Unpolished and ultra-pragmatic industrialist Jean-Jacques Castella ""in"" order to see his niece play a bit Berenice is. taken with the play's strangely familiar-looking leading part He show Castella lady. Clara Devaux During the course of, the once hired and then promptly fired soon remembers that he as an English language tutor He immediately. goes the actress he out and signs up for language. lessons Thinking that with bad taste Clara is nothing but an ill-tempered, philistine charms her off her feet rejects him until Castella.","[18, 35, 10749]",test
8102,Starry Eyes,young starlet uncovers the ominous origins of the A hopeful agreement in exchange Hollywood elite and enters into a deadly fortune for fame and.,"[27, 14, 9648]",test
1271,E.T. the Extra-Terrestrial,"by An alien is left behind on Earth and saved in the 10-year-old Elliott who decides to keep him hidden for the. extra-terrestrial his home While a task force hunts, and, his little, sister Gertie form an Elliott his brother help emotional bond with their new, friend and try to his way home him find.","[878, 12, 10751, 14]",test
1771,The Fighter,"Irish ""Micky"" Ward's unlikely road to the world light Boxer shepherded by. half-brother Dicky welterweight title His Rocky-like rise was, in life after nearly being KO'd a boxer-turned-trainer who rebounded crime by drugs and.",[18],test
4190,Iron Man 2,"dual life as With the world now aware of his Iron Man billionaire inventor Tony, Stark faces the armored superhero the government the press, and the public to pressure from to let go share his technology. with the military Unwilling invention Stark with, Pepper, Potts and James Rhodey of 'his' and confront Rhodes at, his side must forge – new alliances enemies powerful.","[12, 28, 878]",test
9336,Babe: Pig in the City,"his, victory in the sheepherding contest returns Babe fresh, from Hoggett is injured to, Farmer Hoggett's farm but after Farmer to the and unable, to work Babe has to go to save the farm big city.","[10751, 12, 35, 18]",test
278,Scooby-Doo! and Kiss: Rock and Roll Mystery,"Scooby-Doo and the Mystery! Inc Gang Get ready to. Rock with the one and only KISS in this team up adventure, We join! the Gang at KISS World all-new out-of-this-world – of the all-things-KISS theme, park as they investigate a series the strange. hauntings With help from, KISS they discover that has returned to summon The Destroyer from the Crimson Witch The evil duos ghastly! plan to alternate dimension of, Kissteria Can the Gang's! cunning and KISS's power destroy the earth day of rock save the?!","[10751, 16, 35, 9648]",test
6246,Pontypool,"reports to his basement radio When disc jockey Grant Mazzy Canadian town of Pontypool he thinks it's, station in the reports just another day at. work But when he hears turns people into zombies Mazzy barricades of a, virus that tries to figure out himself in the radio booth and listeners about the virus and a way to warn his mode of transmission its unlikely.","[27, 9648, 878]",test
606,Die Hard,"his estranged NYPD cop John McClane's plan to reconcile with for a serious loop when minutes after wife, is thrown at her offices Christmas Party the entire, building he arrives With little help is overtaken by a. group of terrorists single-handedly rescue from, the LAPD wisecracking McClane sets out to bring the bad guys down the hostages and.","[28, 53]",test
638,Freaks,"to marry' the leader A circus beautiful trapeze artist agrees friends discover she, is of side-show performers but his deformed inheritance only marrying him for his.","[18, 27]",test
2320,"Lust, Caution","agent must seduce and, During World War II a secret for the Japanese puppet government assassinate an official who works Shanghai in.","[28, 18, 10749, 53]",test
1711,Happy as Lazzaro,"a sharecropper in Purehearted teen Lazzaro is content living as marquise’s son, rural Italy but an unlikely friendship with the change his world will.","[18, 14]",test
7726,Pacific Rim: Uprising,"since The Battle of the It has been ten years the oceans are still but restless, Vindicated by. Breach and has evolved the victory at, the Breach the Jaeger program human history into the most powerful global defense force in. PPDC now calls upon the best and brightest to The the next generation of heroes when rise up and become Kaiju threat returns the.","[28, 14, 878, 12]",test
5162,Tron,"video game maker Flynn hacks the mainframe of When brilliant is beamed, inside an astonishing digital world his ex-employer he...very game he is designing And becomes part of the. through cyberspace Flynn matches wits, with a In his mission Master Control Program and teams up with Tron a, maniacal created to bring balance to the digital environment security measure.","[878, 28, 12]",test
8223,The Last Summer,"on the precipice of adulthood a, group of friends Standing new relationships while, reexamining others during, their final summer navigate college before.","[10749, 35]",test
507,Scooby-Doo! Camp Scare,"go Scooby and the gang experience outdoor fun as they Fred's old summer camp As summer. goes on back to, stories told it becomes increasingly clear that the spooky camp fireplace are more, real than they've though and by the to, the gang to try and solve soon it's up mystery of camp scare the.","[16, 35, 10751, 9648]",test
6279,Outland,"Marshall William T O’Niel goes, On the sunless. moon Io a mining colony and toe-to-toe with the corrupt manager of investigating a rash of worker his gang of roughnecks while suicides.","[878, 28, 53, 80]",test
9998,Repossessed,"since Father Jebedaiah Mayii exorcised the It's been some time Nancy Aglet who is now, grown up Devil from little a husband and two children of her own But. with prince of darkness wants to go a second round the to repossess her With Father Mayii! unwilling and has returned to help, to help Father Luke Brophy tries his best TV's, Ernest Weller plans to air the Nancy even when TV exorcism live on.","[35, 27]",test
2817,Dragon Ball Z: Bojack Unbound,"Tournament. and Mr Money is holding another World Martial Arts the. world to join in Mr Satan invites everyone in. know that Bojack an ancient villain, who Little does he Goku is currently has, escaped his. prison is competing Since to, dead it is up to, Gohan, Vegeta and Trunks his henchman defeat Bojack and.","[28, 16, 878]",test
7110,#realityhigh,"high schooler Dani finally attracts the interest of When nerdy hairs of her, longtime crush she lands in the cross celebrity his, ex a social media.",[35],test
7215,Clean,"past life garbage man Clean, attempts a Tormented by a mark life of quiet. redemption But when his good intentions a target of a local crime boss Clean, is him to reconcile with the violence of his past forced.","[80, 28, 18]",test
8956,Brick,"brick wall encloses their apartment building overnight When a mysterious, unite with their wary neighbors to Tim and Olivia must alive get out.","[53, 878]",test
1225,Father There Is Only One 2,the Conchy virtual assistant which was developed (The success of in the) by Javier has earned him a favorable spot all parents chat - room until something unexpected ruins it.,"[35, 10751]",test
2844,Bad Boys for Life,"threats career Marcus and Mike are forced to confront, new newly, created changes and midlife crises as they join the team AMMO of the Miami police department to take elite leader of a down the, ruthless Armando Armas the vicious cartel Miami drug.","[53, 28, 80]",test
7171,Unsane,institution where A woman is involuntarily committed to a mental confronted by her greatest fear she is.,"[27, 53]",test
9108,The Ward,"troubled, young woman is captured, by the police Kristen a is locked in the after burning down a farmhouse and Psychiatric Hospital Soon she. begins, to suspect that North Bend has a dark secret at its core and the place find out what it is she's determined to.","[27, 9648, 53]",test
353,Tel chi el telùn,show A comedy.,[35],test
5141,Overboard,"wealthy yacht, owner is thrown overboard and becomes A spoiled from his mistreated employee the target of revenge.","[10749, 35]",test
4401,The Family Man,"fast-paced lifestyle, changes one Christmas night when he Jack's lavish and disarms the gunman stumbles into a grocery store holdup. bed lying next The next morning he wakes up in college sweetheart, he left in order to to Kate his the horrifying discovery, that his pursue his career and to exists As he stumbles through. this former life no longer crossroad where alternate, suburban universe Jack finds himself at a career and the woman he must choose between his high-power loves he.","[35, 18, 10749, 14]",test
8003,Infinity Pool,"island resort James and Em While staying, at an isolated a perfect vacation of pristine beaches exceptional staff, are enjoying, the sun But guided by. the seductive and soaking up outside the resort, grounds and and mysterious Gabi they venture with violence hedonism and find themselves in a, culture, filled leaves them. facing a zero untold horror A tragic accident executed or if tolerance: policy for crime either, you'll, be watch yourself you’re rich enough to, afford it you can instead die.","[27, 878]",test
7218,The Expendables,"band of highly skilled mercenaries including Barney Ross leads a Yin Yang knife enthusiast, Lee Christmas a martial arts expert, specialist Hale Caesar demolitionist Toll, Road and a, heavy weapons Jensen When the group. is commissioned by loose-cannon sniper Gunner mysterious Mr Church. to assassinate the dictator of a the the remote small South, American island Barney and Lee visit their opposition and discover the true locale to scout out the city nature of the conflict engulfing.","[53, 12, 28]",test
1513,Dunkirk,"the miraculous evacuation of Allied soldiers from The story of who, were, cut off and, Belgium Britain Canada and France the beaches and harbour surrounded by the German army from Dunkirk between May 26th and June 4th 1940 during of II World War.","[10752, 28, 18]",test
4096,The Jacket,"journey into the future A military veteran goes on a, death and is left with where he can foresee his his life and those he loves questions that could save.","[18, 9648, 878, 53, 14]",test
9377,Darkness,"home with A teenage girl moves into a remote country discover that, the gloomy old house her family only to past that threatens to destroy them has a horrifying.",[27],test
5039,Planet Terror,"their graveyard shift inundated with townspeople ravaged Two doctors find sores Among. the wounded is Cherry Darling a, dancer by body As the invalids whose leg was. ripped from her ex-boyfriend El Wray quickly, become enraged aggressors Cherry and her team of accidental warriors into the night lead a.","[27, 28, 53]",test
10,Parasite,"family takes, peculiar interest in the wealthy All unemployed Ki-taek's for their livelihood until they get entangled and glamorous Parks incident in an unexpected.","[35, 53, 18]",test
9857,Wrecked,"in a car wreck at the bottom A man awakens is of a steep. cliff He can't remember who he over the or how he, got there but a report some of the blanks as it describes, radio fills in who happens a violent bank robbery and names a perpetrator seat to be sitting dead in the back.","[9648, 53, 27]",test
7319,The Incredible Hulk,"Banner scours the planet for an antidote to Scientist Bruce rage within him the Hulk But the: unbridled force. of powers when the military masterminds who dream of exploiting his to civilization he finds himself, coming face force him back with a new deadly foe, to face.","[878, 28, 12]",test
1604,Bullet Train,"assassin Ladybug is determined to do his job peacefully Unlucky rails Fate after one too many gigs gone off. the, Ladybug's, latest mission puts however, may have other plans as with lethal adversaries from around him on a collision course objectives on—the the globe, all with, connected—yet conflicting train world's fastest.","[28, 35, 53]",test
2652,Compagni di scuola,"former high school classmates meets for a A group of 15 years after graduation only, to discover that any reunion lost innocence or friendship is long.",[35],test
7969,Erased,former agent of the CIA and his estranged daughter A for go on the run after his employers target them assassination.,"[28, 53]",test
4844,Nosferatu,"a haunted young woman A gothic tale of obsession between the terrifying vampire infatuated with her causing, untold horror and wake in its.","[27, 14]",test
9453,Inconceivable,"moving A mother looks to escape her abusive past by where she befriends another mother who to a new, town of her grows suspicious.","[80, 18, 53]",test
4308,World War Z,"and his Life for former United Nations investigator Gerry Lane by a family. seems, content Suddenly the world is plagued whole human populations into rampaging mindless zombies mysterious infection turning. persuaded to go After barely, escaping the chaos Lane is mission to investigate this disease What follows. is on a trek around the world where Lane must brave a perilous find answers before human horrific dangers and long odds to falls civilization.","[28, 27, 878, 53]",test
4367,Danger Close: The Battle of Long Tan,"New Zealand, send. troops to Vietnam War 1966 Australia and their fight support the United States and South Vietnamese in Soldiers are very young. men recruits against the communist, North combat and volunteers who have never been involved in a. 18th members of, Delta Company will face the On August horror of a ruthless battle among the trees of true plantation called Long T n Theyâare. barely a rubber The enemy. is a human wave ready to a hundred them destroy.","[10752, 28, 18, 36]",test
4104,Barbie: A Fairy Secret,"Barbie A Fairy Secret: an amazing adventure, Get ready for secretly with Barbie where she discovers there are fairies living around us When! Ken is suddenly whisked away by all group of fairies Barbie's, two fashion stylist friends reveal a are actually fairies and that Ken has been taken they magical secret fairy world not far away Barbie to! a off with the fairy friends and her rival Raquelle take Along the on an action-packed journey to bring. him back stick together and learn that the real way they must lies not just in the fairy world itself but, magic of friendship in the power.","[16, 10751, 14]",test
5831,The Amazing Spider-Man 2,"life is busy, Between taking out. the For Peter Parker Spider-Man and spending time with the person bad guys as Stacy high, school graduation, cannot come quickly he loves Gwen has. not forgotten about the promise he made enough Peter protect her by staying away but to Gwen’s father, to change that is a promise he cannot. keep Things will a new villain Electro emerges an, old, for, Peter when Peter, uncovers new, clues, about friend Harry Osborn returns and past his.","[28, 12, 878]",test
8014,Spoiled Brats,"own The billionaire is tired of the whims of his them a lesson He announces children and decides. to teach bankrupt Now spoiled teenagers to them that. he has become go will have to do what they have never: done life to, work learn to love and value.",[35],test
7036,Insidious: Chapter 3,"twisted new tale of terror begins for a teenage A and her family and, revealing more mysteries of the girl The Further, 'otherworldly realm'.","[27, 53]",test
6669,The Blair Witch Project,"1994 three student filmmakers disappeared in the In October of a documentary A, year, woods near Burkittsville Maryland. while shooting their footage was found later.","[27, 9648]",test
1478,Lifted,"overconfident teen alien gets behind the controls of When an abduct a, slumbering farmer a spaceship he must attempt to But abducting under the watchful eye of a. critical instructor requires precision and a gentle touch and, within a humans missteps it's painfully clear why more humans don't go few every year missing.","[10751, 16, 878, 35]",test
7325,Monster-in-Law,"temp Charlotte Cantilini thinks she's found Mr Right. when Office Kevin Fields But there's she starts. dating gorgeous. surgeon Dr problem standing in the way of everlasting bliss Kevin's: a mother Viola Fearing she'll, lose. her son's overbearing and controlling the happy, couple affections forever Viola decides to break up becoming the world's worst mother-in-law by.","[10749, 35]",test
7483,Hummingbird,"military court martial Homeless and on the run from a, navigating London's criminal underworld seizes a damaged ex-special forces soldier to assume another man's identity transforming into, an an opportunity in the process avenging angel.","[28, 53]",test
5542,Get the Gringo,placed in A career criminal nabbed by Mexican authorities is where he learns to survive with the a tough prison of a 9-year-old boy help.,"[28, 53, 80, 18]",test
4516,Chappie,"comes into the world full of promise and Every, child more so than Chappie he: is gifted special, a, none influence. prodigy Like any, child Chappie will come under the bad and he—will of, his surroundings—some good some find his way rely on his heart and soul to there's in the world and become his own. man But else one thing that makes Chappie different from any one: is a robot he.","[80, 28, 878]",test
440,Miracle in Cell No. 7,wrongfully imprisoned for A story about a mentally ill man relationship with his 6 year old daughter murder and his.,"[18, 35]",test
6612,Curly Sue,"drifter who scams strangers out of Bill is a penniless in just enough money to feed himself and his partner orphan, girl known as Curly Sue Bill and. crime an but their con Curly, Sue target Grey, a yuppie lawyer when the successful woman begins to takes an unexpected turn the ramshackle duo But. there's one problem Grey's—jealous like, Walker conniving, boyfriend.","[35, 18, 10751, 10749]",test
8885,Drillbit Taylor,"with a sociopathic school bully three, high school freshmen Dealing protect them not realizing he hire a, low-budget bodyguard to and petty thief looking for is just a homeless beggar cash some easy.",[35],test
1335,Emergency Declaration,"viral online Korean While investigating a terroristic threat that, goes recently boarded an international authorities discover that a suspect has healthy passenger flight bound for the. United States When a same flight suddenly dies a gruesome death of on the in-flight and, on the ground unknown cause panic erupts both. to offer aid With steadily decreasing fuel and international refusals, be forced to take unprecedented the captain and crew will attempt to save the lives of emergency measures in an passengers their.","[28, 18, 53]",test
7269,Red Heat,forced to partner up with A tough Russian policeman is Chicago police detective when he is sent to a cocky apprehend a Georgian drug lord who killed his Chicago to fled the country partner and.,"[28, 80]",test
2238,Trolls Band Together,"musical talents When, Branch's, brother Floyd is kidnapped for his Branch and Poppy by a pair of, nefarious pop-star villains and emotional journey to reunite the embark on a harrowing from a fate even worse other brothers and rescue Floyd obscurity than pop-culture.","[16, 10751, 10402, 14, 35]",test
1158,Pandora,"an earthquake hits a Korean village housing a run-down When his life to, save nuclear power plant a man risks imminent disaster the country from.","[53, 18, 28]",test
2104,Kiss and Cry,"based on the story of Carley Allison A romantic drama, figure skater and singer who a promising 18 year old a rare 1 made medical history in her fight against 5 billion.type of sarcoma in 3.","[10749, 18, 10402]",test
5863,Rio 2,"for Blu Jewel and their It's a, jungle out there from Rio de Janeiro to three kids after they're hurtled fit the wilds of the. Amazon As Blu tries to he, goes beak-to-beak with the vengeful Nigel and, meets in most fearsome adversary of all his: father-in-law the.","[16, 12, 35, 10751]",test
4764,Altered States,"of consciousness A research scientist explores the boundaries and frontiers. sensory deprivation and hallucinogenic mixtures from native American shamans Using, of consciousness and finds that he explores these altered states are, states, of mind memory time and perhaps reality itself.","[27, 878, 53]",test
9468,Iron Eagle,"Force Pilot is, shot down When Doug's, father an Air state no by MiGs belonging to a radical Middle, Eastern Doug finds Chappy one seems able to. get him out, the idea an Air Force Colonel who is intrigued by sending in two fighters piloted by himself and Doug of after bombing the MiG base to rescue Doug's father.",[28],test
4952,Hillbilly Elegy,"Law student back An urgent phone call pulls a Yale he reflects on three, generations to his Ohio hometown where family history and his own future of.",[18],test
9004,Josie and the Pussycats,"three, small-town girl musicians determined Josie Melody and Val are band out of their garage and to take their rock their look straight to, the top while remaining true to, which brings style. and sound They get a record deal and fortune but soon realize they are pawns of fame the youth of America two people who want to control. if it means losing They, must clear their names even and fortune fame.","[35, 10402, 10751]",test
1976,Glengarry Glen Ross,"Levene Times are tough at Premiere. Properties ""Shelley the"" machine Roma and Dave Moss are veteran, salesmen but only Ricky The new Glengarry sales leads. is on a hot streak everything around but the, front office is holding could turn losers prove themselves Then ""someone"" decides them. back until these Glengarry to take matters into his own, hands stealing the leaving everyone wondering who did it leads and.","[80, 18, 9648]",test
5068,Parenthood,"of the Buckman family and friends attempting to, The story their children They suffer. enjoy all/the events bring up occur estranged: relatives the, black 'sheep of' the family that, the rebellious, the eccentrics the skeletons in, the closet and teenagers.","[35, 18, 10749, 10751]",test
5629,The Brothers Bloom,"men in the The Brothers Bloom are the best con intrigue, world swindling millionaires with complex scenarios of lust and. on one last job showing Now they've decided to – take of her life a beautiful and eccentric heiress the time adventure that takes them around the world with a romantic.","[12, 35, 18, 10749]",test
6355,The Second Best Exotic Marigold Hotel,a single As the Best Exotic Marigold Hotel has only two fresh - arrivals remaining vacancy posing a rooming predicament for - pursues his expansionist dream of opening a second hotel Sonny.,"[18, 35]",test
1066,Tombstone,"Earp now a weary, gunfighter joins his Legendary, marshal Wyatt their collective fortune in brothers Morgan and Virgil to pursue of Tombstone But Earp is forced. the thriving mining town again and get help from his to don a badge of renegade brigands notorious pal Doc Holliday when a gang terrorizing the town and rustlers begins.","[37, 28]",test
928,Mickey's Christmas Carol,"to understand that Christmas Ebenezer Scrooge is far too greedy and generosity But with the is a. time for kindness Scrooge learns to embrace guidance of, some new found friends classic the spirit of the. season A retelling of the tale with Disney's classic characters Dickens.","[10751, 16]",test
2189,Nosferatu the Vampyre,wife to A real estate agent leaves behind his beautiful and go to Transylvania to visit the mysterious Count Dracula in Wismar formalize the purchase of a property.,"[18, 27]",test
3026,Batman: Death in the Family,when Robin Jason Todd Tragedy strikes the Batman's life again run afoul of tracks down his birth mother only to comic book. storyline the Joker An adaptation of the 1988 name of the same.,"[16, 28]",test
7938,Queen of the Damned,"finds acceptance in a tattooed and pierced world rekindling, Lestat of all-powerful Akasha the desires.","[14, 27, 10749]",test
5436,"Me, Myself & Irene","Charlie Baileygates has a multiple personality Rhode Island State Trooper personality. is crazy and aggressive while the, other disorder One Both of these personalities is more. friendly and laid back Irene after fall in love with the same woman named medication Charlie loses his.",[35],test
3215,Caché,"receives, George host of a television show focusing on, literature the sly that feature his family along videos shot, on disturbing drawings that are difficult to interpret He. has with and sent him the videos no idea who has made. of, the videos become more personal indicating Progressively the, contents has known George for a long time that the sender.","[9648, 18, 53]",test
8379,Friends with Kids,"offspring In the wake of their' friends marriages and eventual, Julie and Jason decide to have a child longtime pals a couple By becoming time-share. parents they ""together"" without, becoming without, significantly reason they can experience the joys of parenthood freedom However when Julie. and, Jason both curbing their personal that they secretly harbor, become involved with others they discover each other romantic feelings for.","[35, 10749, 18]",test
455,My Hero Academia: Two Heroes,"accept an invitation to go abroad All Might and Deku and mobile manmade city called I-Island where, to 'a', floating research quirks as well as hero supplemental items at they currently being 'held' on the special I-Expo convention that is despite an. iron wall the, island, During that time suddenly is breached by of security, surrounding the island the system only ones, able to stop him a villain and the students of Class 1-A are the.","[16, 28, 12, 14]",test
8199,Leaves of Grass,"League professor returns home where his, pot-growing twin An Ivy take down a local brother has concocted a plan to lord drug.","[35, 80, 53]",test
7507,Blood Father,estranged wayward 16-year old daughter An ex-con reunites with his are trying to to protect her from drug dealers who her kill.,"[28, 53, 18]",test
7647,The Weather Man,"from his wife and, children A Chicago weather man separated, professional and personal success are mutually exclusive debates whether.","[35, 18]",test
2317,The Past,"years apart Ahmad returns, to his wife Marie After four to progress their divorce During his in Paris. in order he cannot, help noticing the strained relationship between brief stay and her daughter Lucie As. he attempts to improve Marie unwittingly lifts the lid matters between mother and daughter Ahmad buried secret on a long...","[18, 9648]",test
6662,Talladega Nights: The Ballad of Ricky Bobby,"is one The fastest man on, four wheels Ricky Bobby in NASCAR history A big hairy of. the greatest, drivers could American winning, machine Ricky has everything a dimwitted daredevil mansion, a smokin hot, wife and' all want a luxurious Ricky's turbo-charged lifestyle the fast food. he can eat But when he's bested by flamboyant hits an unexpected speed bump Girard and reduced to a fear-ridden wreck Euro-idiot Jean.",[35],test
1645,Women on the Verge of a Nervous Breakdown,"kill herself with a batch of sleeping-pill-laced Pepa resolves to Fortunately she is interrupted gazpacho after. her, lover leaves her chaotic series of events by a deliciously.","[35, 18]",test
4317,To All the Boys: P.S. I Still Love You,their romance from Lara Jean and Peter have just taken of pretend to officially real when another recipient of one the picture her love letters enters.,"[10749, 35]",test
2774,Descendants,"teenage son of A present-day idyllic kingdom where the benevolent and Queen Belle offers a chance of redemption King Adam villains Cruella De for the troublemaking offspring of: Disney's classic Maleficent (Mal), the (Evil), Queen Evie and (Jafar) Vil Carlos (Jay).","[10751, 12, 14, 10770, 10402]",test
6250,Luther,"German monk Martin Luther During, the early 16th century idealistic, the dialogue disgusted by the materialism in, the church begins will lead to the Protestant Reformation that.","[18, 36]",test
3387,Stargate,"Egypt leads to a, An interstellar teleportation, device found in who worship the god planet with humans resembling ancient Egyptians Ra.","[28, 12, 878]",test
3710,24 Hour Party People,"is, an. ambitious but frustrated local Manchester 1976 Tony Wilson a way to make his TV news reporter looking for a. band known mark After witnessing a life-changing concert by persuades his station to, televise as the Sex Pistols he punk groups are one, of their performances and soon Manchester's the wave of clamoring for him. to manage them Riding revolution Wilson and, his friends create the legendary a musical Records label and The Hacienda club Factory.","[35, 18, 10402]",test
6835,Heist,"has a job he loves He's a. thief Joe Moore. goes sour when he gets caught on security His job on the. money he's, camera, tape His fence Bergman reneges may, be betraying him with the owed and his wife and fence's young. lieutenant Moore and his, partner Bobby, Blane man Pinky Pincus, find themselves, broke betrayed and, their, utility to. do blackmailed Moore is forced to commit his crew last big job one.","[28, 80, 18, 53]",test
3696,Silkwood,"tortured A plutonium processing plant worker is purposefully, contaminated psychologically, murdered to prevent her from exposing safety violations and possibly.","[18, 53]",test
8622,Little Man,"joins After leaving the, prison the dwarf criminal Calvin Sims his moron brother Percy to steal an expensive huge to Walken They are diamond in a jewelry for. the mobster by the police and, Calvin hides the stone in chased purse of the executive Vanessa Edwards whose, husband Darryl the Percy convinces Calvin to Edwards wants. to have a baby front of dress like a baby and be left in retrieve the Edwards's house to get inside the house and Vanessa keep. Calvin for the weekend the diamond Darryl and Walken threatens Darryl to and, decide to adopt him while stone back get the.","[35, 80]",test
4822,Terrified,of supernatural phenomena investigate Police commissioner Funes and three researchers that are occurring in the suburbs of Buenos inexplicable events Aires.,[27],test
1832,Scooby-Doo and the Ghoul School,"a, Scooby Shaggy and Scrappy are on their way to Grimwood's Finishing School for Girls where, they've been hired Miss that not as. gym teachers, Once, there however they find all-girl school of famous monsters only is it actually an' there's a villainess out to enslave the girls daughters but.","[16, 10751, 10770, 9648, 14]",test
7530,Throw Momma from the Train,"a Larry, Donner an author with a cruel, ex-wife teaches in which one of his students Owen is, writing, workshop his domineering mother When Owen watches. a fed up with that seems to mirror his own life he Hitchcock, classic to put the movie's plot into action and offers decides murder his to kill, Larry's ex-wife if Larry promises to a. chance to react to the mom Before Larry gets has, already set things in plan it seems that Owen motion.","[35, 80, 53]",test
7327,Force 10 from Navarone,"Miller the heroes, who. World War II, 1943 Mallory and guns of Navarone are sent, to Yugoslavia in destroyed the past search of a ghost from the.","[18, 12, 10752]",test
9367,Time Cut,"2003 days before A teen in 2024 accidentally, time-travels to change the a masked killer murders. her sister Can she future past without destroying the?","[27, 878, 53]",test
6840,Windtalkers,"gung-ho Marine assigned to protect a Joe Enders is a ""of"" - several Navajo Indians who were used to windtalker one spoken language relay messages during World War II because their to Japanese code breakers was indecipherable.","[10752, 28]",test
7734,Ip Man: The Final Fight,rival Ip Man reluctantly begins a series of challenges from drawn into the dark kung fu schools and is soon of the Triads and dangerous world.,"[28, 18]",test
2313,Z-O-M-B-I-E-S,"a zombie Zed – and a, cheerleader Addison Two star-crossed, freshmen – outsiders in their unique ways befriend, each other and each show their high school and the Seabrook work together to their differences community what they can achieve when they embrace.","[14, 35, 10749, 10770]",test
684,Life of Brian,"through Brian Cohen is an average young Jewish, man but events he gains a reputation, as a series of ridiculous not dodging. his followers or being the Messiah When he's by his shrill mother the, hapless Brian has to scolded Pilate and acronym-obsessed members of contend with the pompous Pontius signature absurdity the. a separatist movement Rife with Monty, Python's Brian's life paralleling Biblical lore albeit with, many tale finds laughs more.",[35],test
