movie_id,title,overview,genre_ids,split
6832,The Immigrant,1921 New York. An immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries,"[18, 10749]",test
40,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of","[80, 9648, 53]",test
1083,Brother,"Danila goes to his successful brother, Victor, in Petersburg to start a new life. Unknown to Danila, Victor is a contract killer, but is in","[18, 80]",test
3234,Red One,"After Santa Claus (codename: Red One) is kidnapped, the North Pole's Head of Security must team","[28, 35, 14]",test
8155,Despite Everything,"Sara, Lucía, Sofía and Claudia are sisters, 4 modern women with very different personalities, who come together at their mother's funeral, after which they discover the man they've all",[35],test
92,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all","[12, 28, 878]",test
1154,We Need to Talk About Kevin,"After her son Kevin commits a horrific act, troubled mother Eva reflects on her complicated","[18, 53]",test
5901,Revenge,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an,"[28, 27, 53]",test
521,Dances with Wolves,"Wounded Civil War soldier John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to","[12, 18, 37]",test
7454,Elizabethtown,"Drew Baylor is fired after causing his shoe company to lose hundreds of millions of dollars. To make matters worse, he's also dumped by his girlfriend. On the verge of ending it all, Drew","[35, 18, 10749]",test
2694,Boyka: Undisputed IV,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he","[28, 18, 53]",test
8724,Beverly Hills Cop III,"When his boss is killed, Detroit cop Axel Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites","[28, 35, 80]",test
7149,Killer Elite,"Based on a shocking true story, Killer Elite pits two of the world’s most elite operatives—Danny, an ex-special ops agent and Hunter, his longtime mentor—against the cunning leader of a secret military","[28, 12, 53]",test
6778,I Want You Back,"Peter and Emma thought they were on the precipice of life’s biggest moments – marriage, kids, and houses in the suburbs – until their respective partners dumped them. Horrified","[35, 10749]",test
414,Army of Shadows,"Betrayed by an informant, Philippe Gerbier finds himself trapped in a torturous Nazi prison camp. Though Gerbier escapes to rejoin the Resistance in occupied Marseilles, France,","[10752, 18, 53]",test
7587,Bright,"In an alternate present-day where magical creatures live among us, two","[14, 28, 53]",test
3261,The Lake House,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident,","[18, 9648, 10749]",test
7476,The Big White,"To remedy his financial problems, a travel agent has his eye on a","[35, 80, 18]",test
2780,Stargate: The Ark of Truth,"SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the","[28, 12, 878]",test
2331,Team Thor,Discover what Thor was up to during,"[35, 878]",test
3596,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things","[35, 10751, 14]",test
9724,Serenity,"The quiet life of Baker Dill, a fishing boat captain who lives on the isolated Plymouth Island, where he spends his days obsessed","[53, 9648, 18]",test
6912,The Fury,"When a devious plot separates CIA agent Peter Sandza from his son, Robin, the distraught father manages to see through the ruse. Taken because of his psychic abilities, Robin is being held by","[27, 878, 53]",test
6482,"Hello, My Name Is Doris",A self-help seminar inspires a sixty-something woman,"[35, 18, 10749]",test
1105,Ferris Bueller's Day Off,"After high school slacker Ferris Bueller successfully fakes an illness in order to skip school for the day, he goes on a series of",[35],test
5399,Side Effects,A woman turns to prescription medication as a way of,"[53, 80, 18]",test
4460,2048: Nowhere to Run,"“2048: Nowhere to Run” takes place one year before the events of Blade Runner 2049. The short film focuses on Sapper, a man who is trying to make it","[878, 53, 28]",test
6071,School Ties,"When David Greene receives a football scholarship to a prestigious prep school in the 1950s, he feels pressure to hide the fact that he is Jewish from his classmates and teachers, fearing that they may be anti-Semitic.",[18],test
5999,Borgman,An enigmatic vagrant cons himself into the home life of an arrogant,"[53, 18]",test
4712,What If,"Medical-school dropout Wallace has been repeatedly burned by bad relationships. So while everyone around him, including his roommate Allan, seems to be finding the perfect partner, Wallace decides to put his love life on hold. It is then that he meets Chantry, an animator who","[18, 35, 10749]",test
1640,The Muppet Christmas Carol,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable","[10402, 35, 10751, 14, 18]",test
709,The Color Purple,"An epic tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry. After Celie's abusive father marries her off to the equally debasing '","[18, 36]",test
7223,Parkland,"November 22nd, 1963 was a day that changed the world forever — when young American President John F. Kennedy was assassinated in Dallas, Texas. This film follows, almost","[36, 18]",test
6026,A Guide to Recognizing Your Saints,"Dito Montiel, a successful author, receives a call from his long-suffering mother, asking him to return home and visit his ailing father.","[80, 18]",test
9249,Office Christmas Party,"When Carol Vanstone, CEO of the technology company Zenotek, expresses her intention to close the Chicago branch, run by her brother Clay, he and his",[35],test
3899,36th Precinct,"In Paris, two cops are competing for the vacant job of chief of police, in the middle of the search for a gang of violent thieves. The movie is","[80, 18, 53]",test
1056,Beasts of No Nation,"Based on the experiences of Agu, a child fighting in the civil war of an unnamed, fictional West African country. Follows Agu's journey as he's forced to join a group of soldiers. While he fears","[18, 10752]",test
2852,Suspicion,"A sheltered heiress falls for a charming playboy and elopes with him, but soon discovers his gambling vice and mounting debts. As his lies deepen and those","[9648, 10749, 53]",test
5621,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile,","[12, 28, 878]",test
946,Boogie Nights,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always",[18],test
689,The Untouchables,"Elliot Ness, an ambitious prohibition agent, is determined to take down Al Capone. In","[80, 36, 53]",test
6974,Single White Female,"Having recently split from her fiancé, Allison Jones welcomes new roommate Hedra Carlson. The young women quickly","[53, 27]",test
1686,The Omen,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his","[27, 53]",test
4271,The Red Sea Diving Resort,"Sudan, East Africa, 1980. A team of Israeli Mossad agents plans to rescue and transfer thousands of Ethiopian Jews to Israel. To do so,","[18, 53, 36]",test
9555,The Platform 2,After a mysterious leader imposes his law in a brutal system of,"[878, 27, 53]",test
5844,Young Guns II,"Three of the original five ""young guns"" — Billy the Kid, Jose Chavez y Chavez, and Doc Scurlock — return in Young Guns, Part 2, which is the","[37, 12]",test
9511,Horizon Line,A couple flying on a small plane to attend a tropical island wedding,"[53, 12, 28]",test
1034,Sin Nombre,"Sayra, a Honduran teen, hungers for a better life. Her chance for one comes when she is reunited with her long-estranged father, who intends to","[18, 28, 53, 80]",test
6309,Halloween Kills,Michael manages to free himself from Laurie Strode's trap to resume his ritual bloodbath. As she fights for her life from injuries from,"[27, 53]",test
7233,Rock Dog,"When a radio falls from the sky into the hands of a wide-eyed Tibetan Mastiff, he leaves home","[16, 12, 35, 10751, 10402]",test
3638,Tsotsi,"A young South African boy from the Johannesburg ghetto named Tsotsi, meaning Gangster, leaves home as a child to get away from his helpless parents. Now a teenage thug, Tsotsi finds a baby in the","[80, 18]",test
900,Cat on a Hot Tin Roof,"An alcoholic ex-football player drinks his days away, having failed to come to terms with his sexuality and his real feelings for his football buddy who died after an ambiguous accident. His wife is crucified by her",[18],test
9763,King Solomon's Mines,"Ever in search of adventure, explorer Allan Quatermain agrees to join the beautiful Jesse Huston on a mission to locate her archaeologist father, who has been abducted for his knowledge of the legendary mines of King","[28, 12, 35]",test
2635,Sweeney Todd: The Demon Barber of Fleet Street,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London","[18, 27]",test
1948,Christiane F.,"This movie portrays the drug scene in Berlin in the 70s, following tape recordings of Christiane F. 14 years old Christiane lives with her mother and little sister in a typical multi-storey apartment building in Berlin. She's fascinated by the 'Sound',",[18],test
132,Bicycle Thieves,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets",[18],test
5596,No Man of God,The complicated relationship that formed between the FBI analyst Bill Hagmaier and,"[80, 18, 53, 36]",test
1819,Waves,A controlling father’s attempts to ensure that his two children succeed in high school backfire after his son,"[10749, 18]",test
4439,The Swan,"Two large, ignorant bullies ruthlessly pursue a small, brilliant",[18],test
349,Mirror,"A dying man in his forties recalls his childhood, his mother, the war and personal","[18, 36]",test
1163,The Snowman,"A young boy makes a snowman one Christmas Eve, which comes to life at midnight","[12, 16, 10751, 14]",test
2929,Punch-Drunk Love,A socially awkward and volatile small business owner meets the love,"[10749, 18, 35]",test
9539,King of Thieves,"London, England, April 2015. Brian Reader, a retired thief, gathers an unlikely gang of burglars to perpetrate the biggest and boldest heist in British history. The thieves assault the Hatton Garden","[80, 18]",test
341,All Your Faces,"Since 2014, France's restorative justice programmes have offered a safe space for supervised dialogue between offenders and victims. Grégoire, Nawelle, and Sabine, victims of heists and violent robberies, agree to join one of these discussion",[18],test
4040,No Way Out,"Navy Lt. Tom Farrell meets a young woman, Susan Atwell , and they share a passionate fling. Farrell then finds out that his superior, Defense Secretary David Brice, is also romantically involved with Atwell. When the young woman","[53, 18]",test
2580,Barbara,"In 1980s East Germany, Barbara is a Berlin doctor banished to a country medical clinic for applying for an exit visa. Deeply unhappy",[18],test
6187,The Great Outdoors,"It's vacation time for outdoorsy Chicago man Chet Ripley, along with his wife, Connie, and their two kids, Buck and Ben. But a serene weekend of fishing at a Wisconsin lakeside cabin",[35],test
776,Rurouni Kenshin Part III: The Legend Ends,Shishio sets sail in his ironclad ship to bring down the government. In order,"[28, 12, 14]",test
2406,Crazy About Her,"After a magical night together, Adri voluntarily turns","[35, 10749]",test
4254,Outlaw King,Forced into exile by the English after being crowned King of,"[28, 36, 10752]",test
5105,A Good Year,"Failed London banker Max Skinner inherits his uncle's vineyard in Provence, where he spent many childhood holidays. Upon his arrival,","[35, 18, 10749]",test
6701,The Taking of Pelham 1 2 3,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and","[80, 53, 28]",test
8319,Poltergeist II: The Other Side,The Freeling family move in with Diane's mother in an effort to escape the trauma and aftermath of Carol Anne's abduction by the Beast. But the Beast is not to be put off,"[27, 53]",test
6647,The Man Who Knew Too Little,"An American gets a ticket for an audience participation game in London, then gets involved in a case","[35, 80, 28]",test
9463,The Sweetest Thing,"Christina's love life is stuck in neutral. After years of avoiding the hazards of a meaningful relationship, one night while club-hopping with her girlfriends, she meets Peter, her perfect match. Fed up with playing games, she","[10749, 35]",test
5469,Angel Has Fallen,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased","[28, 53]",test
7305,Kidnap,A mother (in her Minivan) stops at,"[28, 53]",test
4563,High Tension,Best friends Marie and Alexia decide to spend a quiet weekend at Alexia's parents' secluded farmhouse. But,"[27, 53, 9648]",test
7657,Cujo,"A friendly St. Bernard named ""Cujo"" contracts rabies and conducts","[27, 53]",test
8270,Guess Who,When a young African-American woman brings her fiancé home to meet,"[35, 10749]",test
5602,Welcome to the Rileys,"Years after their teenage daughter’s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans",[18],test
2400,The Lego Batman Movie,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City,","[16, 28, 35, 10751]",test
1004,The Philadelphia Story,When a rich woman's ex-husband and a tabloid-type reporter turn up just,"[35, 10749]",test
3083,Superman: Man of Tomorrow,"It’s the dawn of a new age of heroes, and Metropolis has just met its first. But as Daily Planet intern Clark Kent – working alongside reporter","[16, 28, 878]",test
30,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within","[12, 14, 28]",test
1263,The Conversation,"A paranoid, secretive surveillance expert has a crisis of conscience when he","[80, 18, 9648]",test
3810,Fear of Rain,A teenage girl living with schizophrenia begins to suspect her neighbor has kidnapped a child. Her parents try desperately to help her live a,"[53, 27, 18]",test
8803,Mighty Morphin Power Rangers: The Movie,"Six incredible teens out-maneuver and defeat evil everywhere as the Mighty Morphin Power Rangers, but this time the Power Rangers may","[28, 12, 878, 14]",test
583,Demon Slayer: Kimetsu no Yaiba Infinity Castle,"The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face","[16, 28, 14, 53]",test
6256,The Girl on the Train,"Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that","[80, 18, 9648, 53]",test
5639,Ocean's Twelve,"Despite pulling off one of the biggest heists in Las Vegas history and splitting the $160 million take, each of the infamous Ocean's crew have tried to go straight, lay low and live a legit life ... but that's proven to be a challenge. Casino owner Terry Benedict demands","[53, 80]",test
7245,Like Father,"When a workaholic young executive, is left at the altar, she ends up on her Caribbean honeymoon cruise with the last person she ever expected: her estranged and equally workaholic father. The two",[18],test
5319,Cypher,"An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world","[53, 878]",test
5952,Love at First Fight,"Arnaud, facing an uncertain future and a dearth of choices in a small French coastal town, meets and falls for the apocalyptic-minded Madeleine, who joins an army boot camp to learn military and survival skills to prepare for the upcoming environmental collapse. Intrigued","[35, 10749]",test
6771,Yummy,"A young couple travels to a shabby Eastern European hospital for plastic surgery. The young woman wants a breast reduction. Her mother comes along for yet another face-lift. Wandering through an abandoned ward the boyfriend stumbles upon a young woman, gagged","[27, 35]",test
2704,After We Collided,Tessa finds herself struggling with her complicated relationship with Hardin;,"[10749, 18]",test
4232,The Taste of Others,"Unpolished and ultra-pragmatic industrialist Jean-Jacques Castella reluctantly attends Racine's tragedy ""Berenice"" in order to see his niece play a bit part. He is taken with the play's strangely familiar-looking leading lady Clara Devaux. During the course of the show, Castella soon remembers that he once","[18, 35, 10749]",test
8102,Starry Eyes,A hopeful young starlet uncovers the ominous origins of the Hollywood elite,"[27, 14, 9648]",test
1271,E.T. the Extra-Terrestrial,An alien is left behind on Earth and saved by the 10-year-old Elliott who decides to keep him hidden in his home. While a task force hunts for,"[878, 12, 10751, 14]",test
1771,The Fighter,"Boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded",[18],test
4190,Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share","[12, 28, 878]",test
9336,Babe: Pig in the City,"Babe, fresh from his victory in the sheepherding contest, returns to Farmer Hoggett's farm, but after Farmer Hoggett","[10751, 12, 35, 18]",test
278,Scooby-Doo! and Kiss: Rock and Roll Mystery,"Get ready to Rock! Scooby-Doo and the Mystery Inc. Gang team up with the one and only KISS in this all-new, out-of-this-world adventure! We join the Gang at KISS World – the all-things-KISS theme park, as they investigate a series of strange hauntings. With","[10751, 16, 35, 9648]",test
6246,Pontypool,"When disc jockey Grant Mazzy reports to his basement radio station in the Canadian town of Pontypool, he thinks it's just another day at work. But when he hears reports of a virus","[27, 9648, 878]",test
606,Die Hard,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her offices Christmas Party, the entire","[28, 53]",test
638,Freaks,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers,","[18, 27]",test
2320,"Lust, Caution","During World War II, a secret agent must seduce and assassinate","[28, 18, 10749, 53]",test
1711,Happy as Lazzaro,"Purehearted teen Lazzaro is content living as a sharecropper in rural Italy,","[18, 14]",test
7726,Pacific Rim: Uprising,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the","[28, 14, 878, 12]",test
5162,Tron,"When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world...And becomes part of the very game he is designing.","[878, 28, 12]",test
8223,The Last Summer,"Standing on the precipice of adulthood, a group of friends navigate","[10749, 35]",test
507,Scooby-Doo! Camp Scare,"Scooby and the gang experience outdoor fun as they go back to Fred's old summer camp. As summer goes on, it becomes increasingly clear that the spooky camp","[16, 35, 10751, 9648]",test
6279,Outland,"On the sunless moon Io, Marshall William T. O’Niel goes toe-to-toe with the corrupt manager of","[878, 28, 53, 80]",test
9998,Repossessed,"It's been some time since Father Jebedaiah Mayii exorcised the Devil from little Nancy Aglet, who is now grown up with a husband and two children of her own. But the prince of darkness wants to go","[35, 27]",test
2817,Dragon Ball Z: Bojack Unbound,"Mr. Money is holding another World Martial Arts Tournament and Mr. Satan invites everyone in the world to join in. Little does he know that Bojack, an ancient","[28, 16, 878]",test
7110,#realityhigh,"When nerdy high schooler Dani finally attracts the interest of her longtime crush,",[35],test
7215,Clean,"Tormented by a past life, garbage man Clean attempts a life of quiet redemption. But when his good intentions mark","[80, 28, 18]",test
8956,Brick,"When a mysterious brick wall encloses their apartment building overnight, Tim and","[53, 878]",test
1225,Father There Is Only One 2,The success of the Conchy virtual assistant (which was developed by Javier) has earned him,"[35, 10751]",test
2844,Bad Boys for Life,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team","[53, 28, 80]",test
7171,Unsane,A woman is involuntarily committed to a mental institution,"[27, 53]",test
9108,The Ward,"Kristen, a troubled young woman, is captured by the police after burning down a farmhouse and is locked in the North Bend Psychiatric Hospital.","[27, 9648, 53]",test
353,Tel chi el telùn,A comedy,[35],test
5141,Overboard,"A spoiled, wealthy yacht owner is thrown overboard and","[10749, 35]",test
4401,The Family Man,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue","[35, 18, 10749, 14]",test
8003,Infinity Pool,"While staying at an isolated island resort, James and Em are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi, they venture outside the resort grounds and find","[27, 878]",test
7218,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road, and a loose-cannon sniper Gunner Jensen. When the group is commissioned","[53, 12, 28]",test
1513,Dunkirk,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by","[10752, 28, 18]",test
4096,The Jacket,"A military veteran goes on a journey into the future, where he can foresee his","[18, 9648, 878, 53, 14]",test
9377,Darkness,"A teenage girl moves into a remote country home with her family, only to discover",[27],test
5039,Planet Terror,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry Darling, a dancer whose leg was ripped from","[27, 28, 53]",test
10,Parasite,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous","[35, 53, 18]",test
9857,Wrecked,"A man awakens in a car wreck at the bottom of a steep cliff. He can't remember who he is or how he got there, but a report over","[9648, 53, 27]",test
7319,The Incredible Hulk,Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds,"[878, 28, 12]",test
1604,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's","[28, 35, 53]",test
2652,Compagni di scuola,A group of former high school classmates meets for a reunion 15 years,[35],test
7969,Erased,A former agent of the CIA and his estranged daughter go,"[28, 53]",test
4844,Nosferatu,A gothic tale of obsession between a haunted young woman and the,"[27, 14]",test
9453,Inconceivable,A mother looks to escape her abusive past by moving to a,"[80, 18, 53]",test
4308,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane","[28, 27, 878, 53]",test
4367,Danger Close: The Battle of Long Tan,"Vietnam War, 1966. Australia and New Zealand send troops to support the United States and South Vietnamese in their fight against the communist North. Soldiers are very young men, recruits and volunteers who have never been involved in a combat. On","[10752, 28, 18, 36]",test
4104,Barbie: A Fairy Secret,"Get ready for Barbie: A Fairy Secret, an amazing adventure with Barbie where she discovers there are fairies living secretly all around us! When Ken is suddenly whisked away by a group of fairies, Barbie's two fashion stylist friends reveal they are actually fairies and that Ken has been taken to a magical","[16, 10751, 14]",test
5831,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to","[28, 12, 878]",test
8014,Spoiled Brats,The billionaire is tired of the whims of his own children and decides to teach them a lesson. He announces to them that he,[35],test
7036,Insidious: Chapter 3,A twisted new tale of terror begins for a teenage girl and,"[27, 53]",test
6669,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville,","[27, 9648]",test
1478,Lifted,"When an overconfident teen alien gets behind the controls of a spaceship, he must attempt to abduct a slumbering farmer under the watchful eye of a critical","[10751, 16, 878, 35]",test
7325,Monster-in-Law,Office temp Charlotte Cantilini thinks she's found Mr. Right when she starts dating gorgeous surgeon Dr. Kevin Fields. But there's a problem standing in the way of everlasting,"[10749, 35]",test
7483,Hummingbird,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal","[28, 53]",test
5542,Get the Gringo,A career criminal nabbed by Mexican authorities is placed in a tough prison,"[28, 53, 80, 18]",test
4516,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—","[80, 28, 878]",test
440,Miracle in Cell No. 7,A story about a mentally ill man wrongfully imprisoned for,"[18, 35]",test
6612,Curly Sue,"Bill is a penniless drifter who scams strangers out of just enough money to feed himself and his partner in crime, an orphan girl known as Curly Sue. Bill and Curly Sue","[35, 18, 10751, 10749]",test
8885,Drillbit Taylor,"Dealing with a sociopathic school bully, three high school freshmen hire a low-budget bodyguard to protect them,",[35],test
1335,Emergency Declaration,"While investigating a terroristic threat that goes viral online, Korean authorities discover that a suspect has recently boarded an international flight bound for the United States. When a healthy passenger on the same flight suddenly dies a gruesome death of unknown","[28, 18, 53]",test
7269,Red Heat,A tough Russian policeman is forced to partner up with a cocky Chicago police detective when he is,"[28, 80]",test
2238,Trolls Band Together,"When Branch's brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on","[16, 10751, 10402, 14, 35]",test
1158,Pandora,"When an earthquake hits a Korean village housing a run-down nuclear power plant,","[53, 18, 28]",test
2104,Kiss and Cry,"A romantic drama based on the story of Carley Allison, a promising 18 year old figure skater and singer","[10749, 18, 10402]",test
5863,Rio 2,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the","[16, 12, 35, 10751]",test
4764,Altered States,"A research scientist explores the boundaries and frontiers of consciousness. Using sensory deprivation and hallucinogenic mixtures from native American shamans,","[27, 878, 53]",test
9468,Iron Eagle,"When Doug's father, an Air Force Pilot, is shot down by MiGs belonging to a radical Middle Eastern state, no one seems able to get him out. Doug finds Chappy,",[28],test
4952,Hillbilly Elegy,"An urgent phone call pulls a Yale Law student back to his Ohio hometown,",[18],test
9004,Josie and the Pussycats,"Josie, Melody and Val are three small-town girl musicians determined to take their rock band out of their garage and straight to the top, while remaining true to their look, style and sound. They get a record","[35, 10402, 10751]",test
1976,Glengarry Glen Ross,"Times are tough at Premiere Properties. Shelley ""the machine"" Levene and Dave Moss are veteran salesmen, but only Ricky Roma is on a hot streak. The new Glengarry sales leads could turn everything around,","[80, 18, 9648]",test
5068,Parenthood,"The story of the Buckman family and friends, attempting to bring up their children. They suffer/enjoy all the events that","[35, 18, 10749, 10751]",test
5629,The Brothers Bloom,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take","[12, 35, 18, 10749]",test
6355,The Second Best Exotic Marigold Hotel,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming,"[18, 35]",test
1066,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp","[37, 28]",test
928,Mickey's Christmas Carol,Ebenezer Scrooge is far too greedy to understand that Christmas is a time for kindness and generosity. But with the guidance of some,"[10751, 16]",test
2189,Nosferatu the Vampyre,A real estate agent leaves behind his beautiful wife to go to Transylvania to,"[18, 27]",test
3026,Batman: Death in the Family,Tragedy strikes the Batman's life again when Robin Jason Todd tracks down his birth mother only to,"[16, 28]",test
7938,Queen of the Damned,Lestat finds acceptance in a tattooed and pierced,"[14, 27, 10749]",test
5436,"Me, Myself & Irene","Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more",[35],test
3215,Caché,"George, host of a television show focusing on literature, receives videos shot on the sly that feature his family, along with disturbing drawings that are difficult to interpret. He has","[9648, 18, 53]",test
8379,Friends with Kids,"In the wake of their friends' marriages and eventual offspring, longtime pals Julie and Jason decide to have a child together without becoming a couple. By becoming ""time-share"" parents, they reason, they can","[35, 10749, 18]",test
455,My Hero Academia: Two Heroes,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being","[16, 28, 12, 14]",test
8199,Leaves of Grass,"An Ivy League professor returns home, where his pot-growing twin brother","[35, 80, 53]",test
7507,Blood Father,An ex-con reunites with his estranged wayward 16-year old daughter to,"[28, 53, 18]",test
7647,The Weather Man,"A Chicago weather man, separated from his wife and children,","[35, 18]",test
2317,The Past,"After four years apart, Ahmad returns to his wife Marie in Paris in order to progress their divorce. During his brief stay, he cannot help noticing the strained","[18, 9648]",test
6662,Talladega Nights: The Ballad of Ricky Bobby,"The fastest man on four wheels, Ricky Bobby is one of the greatest drivers in NASCAR history. A big, hairy American winning machine, Ricky has everything a dimwitted daredevil could want, a luxurious mansion, a",[35],test
1645,Women on the Verge of a Nervous Breakdown,Pepa resolves to kill herself with a batch of sleeping-pill-laced gazpacho after her lover,"[35, 18]",test
4317,To All the Boys: P.S. I Still Love You,Lara Jean and Peter have just taken their romance from pretend to officially,"[10749, 35]",test
2774,Descendants,A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for,"[10751, 12, 14, 10770, 10402]",test
6250,Luther,"During the early 16th century, idealistic German monk Martin Luther, disgusted by the materialism","[18, 36]",test
3387,Stargate,"An interstellar teleportation device, found in Egypt, leads to a planet","[28, 12, 878]",test
3710,24 Hour Party People,"Manchester, 1976. Tony Wilson is an ambitious but frustrated local TV news reporter looking for a way to make his mark. After witnessing a life-changing concert by a band known as the Sex Pistols, he persuades his station to","[35, 18, 10402]",test
6835,Heist,"Joe Moore has a job he loves. He's a thief. His job goes sour when he gets caught on security camera tape. His fence, Bergman, reneges on the money he's owed, and his wife may be betraying","[28, 80, 18, 53]",test
3696,Silkwood,"A plutonium processing plant worker is purposefully contaminated, psychologically tortured,","[18, 53]",test
8622,Little Man,"After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants","[35, 80]",test
4822,Terrified,Police commissioner Funes and three researchers of supernatural phenomena investigate inexplicable,[27],test
