movie_id,split
7011,train
7012,train
7014,train
7015,test
7016,validation
7017,train
7018,validation
7019,validation
7020,train
7021,test
7022,test
7023,validation
7025,train
7026,train
7027,train
7028,validation
7029,test
7030,validation
7031,train
7032,train
7033,train
7034,train
7035,test
7036,test
7037,train
7038,train
7039,train
7040,test
7041,validation
7043,train
7044,train
7046,test
7047,train
7048,train
7049,test
7050,train
7051,train
7052,train
7053,validation
7054,train
7055,train
7056,train
7058,train
7059,train
7060,train
7062,train
7063,train
7064,train
7065,train
7067,train
7069,train
7070,train
7071,test
7073,train
7075,train
7076,validation
7077,test
7078,train
7079,validation
7081,train
7083,train
7084,train
7085,train
7086,train
7087,validation
7089,train
7090,train
7091,train
7092,test
7093,validation
7094,train
7097,train
7099,train
7101,test
7102,train
7103,train
7105,train
7106,validation
7107,validation
7108,train
7109,test
7110,test
7111,train
7113,train
7114,test
7115,train
7116,train
7117,train
7119,test
7121,train
7123,train
7125,validation
7126,validation
7128,train
7130,train
7131,train
7133,train
7134,test
7135,validation
7136,train
7138,validation
7139,test
7140,train
7142,train
7143,train
7145,train
7146,train
7148,test
7149,test
7150,train
7151,validation
7152,validation
7153,train
7156,train
7157,train
7158,train
7159,train
7160,train
7161,train
7162,test
7163,train
7166,train
7167,train
7168,train
7169,validation
7170,train
7171,test
7172,test
7173,validation
7174,train
7176,train
7177,train
7180,test
7182,validation
7183,train
7184,train
7185,train
7186,train
7187,train
7188,train
7189,train
7190,train
7191,test
7192,test
7195,train
7196,train
7197,train
7198,train
7199,train
7200,train
7201,train
7202,train
7203,train
7204,train
7205,train
7208,train
7209,train
7210,train
7211,train
7212,test
7214,train
7215,test
7216,train
7217,test
7218,test
7219,train
7220,train
7222,train
7223,test
7224,train
7225,validation
7226,validation
7227,train
7228,train
7229,train
7232,train
7233,test
7235,test
7236,validation
7239,train
7240,train
7241,train
7242,validation
7243,train
7245,test
7246,train
7247,validation
7248,train
7249,train
7250,train
7251,validation
7252,validation
7253,validation
7254,train
7257,train
7258,validation
7259,train
7260,validation
7261,train
7262,test
7263,train
7264,train
7265,train
7266,train
7267,validation
7268,train
7269,test
7270,train
7271,train
7273,train
7274,validation
7275,train
7276,validation
7277,train
7278,validation
7279,test
7281,train
7282,validation
7284,test
7286,validation
7287,train
7288,train
7289,validation
7290,test
7291,train
7292,train
7293,train
7294,train
7296,train
7297,train
7298,train
7299,train
7300,train
7301,train
7302,train
7303,test
7305,test
7307,train
7308,validation
7309,train
7310,train
7311,test
7313,train
7314,test
7315,test
7318,train
7319,test
7321,test
7323,validation
7324,train
7325,test
7326,test
7327,test
7328,train
7329,validation
7330,train
7332,train
7333,train
7334,train
7335,test
7336,train
7337,train
7338,train
7339,validation
7341,validation
7342,train
7343,validation
7344,test
7345,test
7346,train
7347,train
7348,validation
7349,train
7350,test
7351,train
7352,test
7355,train
7356,validation
7358,train
7359,train
7360,test
7361,test
7362,validation
7363,train
7364,train
7365,test
7366,train
7368,train
7369,train
7370,train
7371,train
7372,test
7373,train
7374,test
7375,train
7376,validation
7377,train
7378,train
7380,train
7381,train
7382,train
7385,train
7386,train
7387,train
7388,train
7389,validation
7390,train
7392,train
7393,validation
7394,train
7395,train
7396,train
7397,test
7398,train
7399,validation
7400,train
7401,validation
7402,train
7403,train
7404,train
7405,train
7406,validation
7407,test
7410,train
7411,train
7412,train
7415,train
7417,train
7419,train
7420,train
7421,train
7422,train
7423,train
7425,test
7426,train
7427,train
7428,train
7429,train
7431,train
7432,train
7433,train
7434,train
7435,train
7437,train
7438,validation
7439,validation
7440,train
7441,validation
7443,train
7444,train
7445,train
7446,validation
7447,train
7449,train
7451,train
7453,validation
7454,test
7455,train
7456,train
7457,train
7458,train
7461,train
7462,train
7464,train
7465,train
7466,validation
7469,train
7471,validation
7472,train
7473,test
7475,test
7476,test
7477,train
7478,train
7479,validation
7480,train
7481,test
7482,validation
7483,test
7484,train
7485,train
7486,train
7487,train
7488,train
7489,validation
7490,train
7492,train
7493,train
7494,train
7495,train
7496,train
7497,train
7499,train
7500,validation
7501,train
7502,train
7503,validation
7506,train
7507,test
7508,train
7509,train
7510,train
7511,train
7512,train
7513,train
7514,train
7515,train
7516,validation
7517,train
7518,train
7519,train
7521,test
7522,train
7524,validation
7527,validation
7529,train
7530,test
7531,validation
7532,train
7533,train
7535,validation
7537,train
7539,train
7540,validation
7542,train
7543,train
7545,validation
7546,train
7547,train
7548,train
7549,validation
7550,train
7551,train
7552,train
7553,train
7554,train
7555,test
7556,train
7557,train
7559,train
7560,train
7562,train
7563,train
7565,train
7566,train
7567,train
7569,train
7571,validation
7572,train
7573,validation
7574,train
7575,train
7577,train
7579,test
7581,train
7582,validation
7583,test
7584,train
7586,validation
7587,test
7588,train
7590,train
7591,train
7593,test
7594,train
7595,train
7596,train
7597,train
7598,train
7600,train
7601,test
7602,validation
7603,train
7606,train
7609,train
7611,train
7612,train
7613,train
7614,validation
7616,train
7617,test
7618,train
7619,train
7623,train
7625,train
7626,train
7627,train
7628,train
7631,train
7632,train
7635,test
7636,train
7637,train
7638,train
7639,test
7640,validation
7641,train
7642,train
7643,train
7644,validation
7646,train
7647,test
7648,validation
7649,train
7650,train
7651,train
7652,train
7655,test
7656,train
7657,test
7658,test
7659,train
7660,train
7661,test
7662,train
7663,test
7664,validation
7665,test
7667,train
7668,train
7671,train
7672,test
7673,train
7675,train
7677,train
7678,train
7679,train
7680,train
7681,train
7682,train
7683,train
7684,test
7685,train
7686,validation
7687,train
7688,train
7690,train
7692,train
7693,train
7695,train
7696,validation
7698,train
7699,train
7700,validation
7701,train
7702,train
7703,validation
7704,test
7706,test
7708,train
7709,test
7710,validation
7713,validation
7714,train
7715,train
7717,train
7718,train
7720,train
7722,test
7723,test
7724,train
7725,train
7726,test
7728,train
7729,validation
7732,train
7733,train
7734,test
7735,train
7736,train
7737,train
7738,test
7739,train
7740,train
7741,train
7742,train
7743,train
7744,test
7746,train
7747,train
7748,validation
7749,train
7750,train
7751,test
7752,train
7753,train
7754,train
7755,train
7756,train
7758,train
7759,train
7760,validation
7761,train
7762,train
7763,train
7764,train
7765,train
7767,train
7768,test
7769,test
7775,validation
7776,test
7777,train
7778,train
7779,train
7781,train
7783,train
7785,train
7787,train
7789,train
7790,train
7791,validation
7792,validation
7793,test
7795,train
7796,train
7798,train
7799,train
7800,test
7801,train
7802,train
7804,train
7805,validation
7806,train
7808,train
7809,train
7810,validation
7811,train
7812,train
7813,train
7814,train
7815,train
7816,train
7817,train
7818,train
7819,train
7821,train
7822,validation
7823,validation
7824,test
7825,train
7826,train
7828,train
7829,train
7830,validation
7831,train
7832,train
7834,validation
7835,train
7836,train
7837,train
7838,train
7840,train
7841,validation
7842,train
7843,validation
7845,validation
7846,validation
7848,train
7850,test
7851,test
7852,train
7853,test
7855,train
7857,test
7858,train
7859,train
7860,train
7862,test
7863,train
7864,train
7865,train
7867,train
7868,test
7869,train
7870,test
7871,train
7872,train
7874,train
7877,train
7878,train
7879,train
7880,train
7882,train
7884,validation
7885,train
7886,validation
7887,train
7889,train
7890,train
7891,train
7894,train
7895,train
7896,train
7897,train
7899,train
7900,test
7901,train
7902,train
7903,validation
7905,train
7906,train
7907,train
7909,validation
7912,train
7913,train
7914,train
7916,validation
7918,train
7919,train
7920,train
7921,train
7922,train
7923,validation
7924,test
7926,train
7927,validation
7928,train
7929,train
7930,train
7931,train
7932,validation
7933,train
7934,train
7935,train
7936,train
7937,train
7938,test
7939,test
7940,train
7942,validation
7943,train
7944,train
7945,train
7946,train
7947,train
7949,train
7950,train
7951,test
7952,train
7953,train
7956,train
7957,test
7958,validation
7959,train
7960,test
7961,train
7962,train
7963,test
7964,train
7965,train
7966,train
7967,train
7969,test
7970,train
7971,train
7972,train
7973,validation
7974,validation
7975,train
7976,test
7977,validation
7978,train
7979,train
7980,train
7981,train
7982,test
7983,train
7985,train
7986,train
7989,train
7990,train
7991,train
7994,validation
7995,validation
7997,train
7998,validation
7999,validation
8000,train
8001,train
8003,test
8004,test
8005,validation
8006,train
8007,train
8008,train
8010,test
8011,validation
8012,train
8013,train
8014,test
8016,train
8017,train
8019,test
8020,train
8021,test
8022,validation
8023,test
8024,validation
8025,train
8026,train
8027,test
8028,train
8029,train
8030,train
8031,validation
8032,train
8033,train
8034,train
8036,train
8038,train
8040,train
8041,train
8042,train
8043,train
8045,train
8046,validation
8047,train
8048,train
8049,train
8050,train
8051,train
8052,train
8053,train
8054,train
8055,train
8056,train
8059,train
8060,train
8061,train
8062,train
8063,test
8064,train
8066,train
8067,validation
8068,validation
8069,validation
8070,train
8071,train
8072,train
8073,validation
8074,train
8076,validation
8077,train
8078,train
8079,validation
8081,train
8082,validation
8083,train
8084,validation
8085,train
8086,test
8088,test
8090,train
8091,train
8093,validation
8094,train
8095,train
8096,train
8097,test
8098,train
8099,test
8100,train
8101,train
8102,test
8104,train
8105,train
8106,validation
8107,train
8108,test
8109,train
8110,train
8111,train
8112,train
8113,train
8114,train
8115,train
8116,train
8117,validation
8118,train
8119,train
8120,validation
8121,train
8122,validation
8123,train
8124,train
8125,train
8126,train
8128,train
8129,train
8130,train
8131,validation
8132,train
8133,test
8135,train
8136,train
8137,train
8140,train
8141,train
8142,validation
8143,train
8144,train
8146,train
8147,train
8149,validation
8150,train
8151,train
8152,train
8153,train
8154,validation
8155,test
8156,train
8157,train
8158,train
8159,train
8160,train
8162,train
8164,train
8166,train
8168,train
8169,train
8170,validation
8171,test
8173,test
8174,test
8175,train
8178,train
8179,train
8180,train
8181,train
8182,train
8184,validation
8185,train
8186,train
8187,train
8188,train
8189,train
8190,train
8191,validation
8192,train
8194,test
8195,train
8196,train
8197,train
8198,train
8199,test
8201,train
8202,train
8203,test
8204,train
8205,train
8207,validation
8208,test
8209,test
8210,train
8211,train
8212,test
8213,test
8214,train
8215,train
8216,test
8217,train
8219,train
8220,train
8222,train
8223,test
8224,train
8225,test
8226,test
8228,test
8229,train
8230,train
8232,train
8233,train
8234,train
8235,train
8236,train
8237,train
8239,train
8240,validation
8241,train
8243,train
8245,train
8246,validation
8247,validation
8248,validation
8249,validation
8250,train
8251,train
8252,validation
8253,train
8254,train
8255,test
8256,test
8257,validation
8258,train
8259,train
8261,train
8262,test
8263,train
8264,train
8266,train
8268,validation
8269,train
8270,test
8271,train
8272,train
8273,test
8274,test
8275,train
8276,train
8277,validation
8278,train
8280,train
8281,train
8282,train
8283,train
8284,validation
8285,test
8287,train
8288,train
8289,train
8291,train
8292,train
8294,train
8296,train
8297,test
8298,train
8300,train
8301,validation
8302,test
8303,train
8304,validation
8306,train
8307,test
8308,train
8309,train
8310,train
8311,train
8312,train
8313,validation
8315,train
8318,validation
8319,test
8320,train
8321,train
8322,train
8323,train
8324,train
8325,train
8328,train
8329,train
8330,train
8331,validation
8332,validation
8333,train
8334,train
8335,train
8336,train
8337,train
8338,test
8339,train
8340,train
8341,train
8342,train
8343,train
8344,train
8345,train
8346,validation
8347,train
8349,validation
8350,train
8353,train
8354,train
8355,train
8356,train
8357,train
8358,train
8359,validation
8360,train
8361,validation
8362,train
8363,train
8364,train
8366,train
8367,train
8368,train
8369,test
8370,validation
8371,test
8375,train
8376,train
8377,train
8378,train
8379,test
8381,validation
8382,train
8383,train
8384,test
8385,train
8387,train
8388,train
8389,train
8390,validation
8391,validation
8392,train
8393,train
8394,train
8395,train
8396,train
8397,train
8399,test
8400,train
8401,train
8402,train
8407,train
8408,train
8409,train
8410,train
8411,train
8412,train
8413,train
8414,train
8415,train
8417,train
8418,test
8419,validation
8420,train
8422,train
8423,validation
8424,train
8425,train
8426,train
8427,train
8428,train
8429,test
8430,train
8431,train
8432,train
8433,train
8436,train
8437,train
8440,train
8441,train
8442,train
8443,train
8444,train
8445,train
8446,train
8447,test
8448,train
8449,validation
8450,train
8453,train
8454,validation
8455,train
8456,train
8459,train
8460,train
8461,train
8463,train
8467,test
8468,train
8469,validation
8470,train
8471,test
8472,test
8473,train
8474,train
8475,train
8476,train
8477,validation
8478,train
8481,test
8482,train
8483,train
8486,train
8487,train
8488,test
8489,train
8490,validation
8491,train
8492,train
8493,train
8494,train
8495,train
8497,train
8498,validation
8499,train
8500,validation
8501,train
8503,train
8504,train
8505,train
8506,validation
8507,test
8508,validation
8509,validation
8510,test
8511,train
8514,train
8515,train
8516,train
8517,train
8519,train
8520,train
8521,train
8522,test
8523,train
8524,test
8525,train
8526,test
8527,train
8528,train
8529,train
8530,train
8531,train
8532,train
8533,train
8534,test
8535,test
8536,train
8537,train
8538,train
8541,train
8542,train
8543,train
8544,validation
8545,train
8546,train
8547,train
8548,test
8549,test
8551,train
8552,validation
8553,train
8555,train
8557,train
8558,train
8560,train
8561,train
8563,test
8565,train
8566,train
8567,train
8568,train
8569,train
8570,train
8571,train
8572,train
8573,validation
8575,train
8577,train
8578,train
8579,train
8580,train
8581,train
8582,test
8583,train
8586,train
8589,train
8590,train
8591,validation
8592,train
8593,validation
8594,validation
8595,validation
8596,train
8597,train
8598,validation
8599,train
8600,train
8601,test
8602,validation
8603,test
8604,train
8605,train
8606,train
8607,train
8608,train
8609,train
8610,train
8611,train
8612,train
8613,train
8614,validation
8616,train
8617,validation
8618,train
8619,train
8620,train
8621,validation
8622,test
8623,validation
8624,train
8625,train
8626,train
8627,validation
8628,train
8629,train
8630,train
8632,train
8633,train
8634,train
8635,train
8637,train
8638,train
8639,train
8640,train
8641,train
8642,train
8643,train
8644,train
8645,train
8646,validation
8647,train
8648,train
8649,train
8650,validation
8651,validation
8652,test
8653,train
8654,test
8656,train
8657,train
8658,train
8661,test
8662,train
8664,train
8665,train
8666,train
8667,train
8670,test
8671,validation
8673,train
8674,train
8675,train
8676,validation
8677,train
8678,train
8679,test
8680,train
8681,test
8683,validation
8684,train
8686,test
8687,validation
8688,test
8689,train
8690,train
8691,validation
8692,train
8693,train
8694,validation
8695,test
8696,test
8697,train
8698,test
8699,train
8701,train
8702,validation
8704,test
8705,train
8706,train
8707,train
8708,test
8709,train
8710,train
8711,train
8712,test
8713,train
8714,train
8715,train
8716,train
8718,train
8719,test
8720,train
8721,train
8722,train
8724,test
8725,train
8727,train
8728,train
8730,validation
8733,train
8734,train
8735,train
8736,validation
8737,train
8738,test
8739,train
8740,validation
8743,train
8744,test
8745,train
8746,train
8747,train
8748,train
8749,train
8750,train
8751,test
8753,train
8754,train
8755,train
8756,train
8757,train
8759,train
8760,train
8761,train
8762,train
8764,validation
8765,train
8766,validation
8767,train
8768,validation
8769,train
8770,train
8771,train
8775,validation
8777,validation
8778,train
8779,train
8783,train
8785,train
8786,train
8788,train
8791,train
8792,train
8793,train
8794,train
8796,train
8798,train
8799,train
8800,train
8801,train
8802,train
8803,test
8804,train
8805,train
8806,validation
8807,test
8808,validation
8809,train
8810,train
8811,validation
8812,train
8813,train
8814,train
8815,train
8816,train
8817,train
8819,train
8820,train
8821,train
8822,train
8823,train
8824,train
8825,validation
8826,train
8827,train
8828,train
8830,train
8831,train
8832,train
8833,test
8835,train
8836,train
8837,validation
8838,train
8840,train
8841,validation
8843,test
8846,train
8847,train
8848,test
8849,train
8850,train
8851,train
8852,train
8853,test
8855,train
8856,train
8857,train
8858,train
8859,train
8860,train
8861,train
8864,train
8865,train
8868,validation
8869,train
8870,train
8871,validation
8872,train
8873,train
8874,train
8875,validation
8877,train
8878,train
8881,train
8883,train
8885,test
8886,validation
8887,test
8888,train
8890,test
8891,train
8892,validation
8894,test
8895,train
8896,train
8897,train
8898,test
8900,test
8901,train
8903,train
8904,validation
8905,train
8906,train
8907,train
8908,train
8909,test
8910,validation
8911,train
8914,train
8916,train
8917,validation
8919,test
8920,train
8921,train
8922,validation
8923,train
8924,test
8925,train
8926,train
8927,train
8928,train
8931,train
8932,train
8933,validation
8934,train
8935,train
8936,train
8937,train
8939,train
8940,test
8941,train
8942,test
8943,train
8944,test
8945,validation
8947,train
8948,train
8949,train
8950,train
8951,train
8952,test
8953,train
8954,train
8955,train
8956,test
8957,train
8959,train
8960,train
8963,test
8965,train
8966,train
8967,train
8968,train
8969,test
8970,train
8971,validation
8972,train
8973,validation
8974,train
8976,train
8977,train
8978,train
8979,validation
8981,train
8982,train
8983,test
8985,train
8986,train
8987,test
8988,train
8989,train
8992,train
8993,train
8994,train
8995,train
8996,train
8997,test
8999,train
9000,train
9001,test
9002,train
9003,validation
9004,test
9005,train
9006,validation
9007,train
9009,train
9010,train
9011,train
9012,train
9013,test
9016,train
9017,train
9018,train
9020,test
9021,validation
9022,train
9023,train
9024,train
9025,train
9026,train
9027,train
9028,validation
9029,train
9030,train
9031,test
9032,train
9033,train
9034,train
9035,train
9036,test
9037,train
9038,test
9039,validation
9040,train
9041,train
9043,test
9045,test
9046,train
9047,train
9048,train
9049,train
9050,validation
9053,train
9054,train
9055,validation
9056,validation
9058,validation
9059,test
9060,test
9061,train
9062,train
9063,train
9065,train
9067,train
9068,train
9069,train
9071,train
9072,train
9073,train
9074,train
9075,train
9077,train
9078,train
9079,validation
9080,test
9081,train
9082,train
9085,train
9086,train
9087,train
9088,validation
9090,train
9091,validation
9092,train
9093,validation
9095,train
9096,train
9097,train
9098,train
9099,train
9100,test
9101,test
9102,train
9103,validation
9104,train
9105,validation
9106,validation
9108,test
9109,train
9111,train
9112,train
9114,train
9115,train
9116,train
9117,test
9118,train
9119,train
9120,train
9121,train
9122,test
9123,train
9124,train
9125,train
9126,validation
9127,train
9130,train
9131,validation
9132,train
9133,test
9135,train
9136,train
9137,train
9139,train
9140,validation
9141,train
9142,train
9143,train
9144,validation
9145,train
9146,train
9148,train
9149,train
9150,validation
9151,train
9152,train
9154,train
9155,train
9159,test
9160,train
9161,test
9164,train
9165,train
9166,train
9167,train
9170,test
9172,test
9173,train
9174,train
9175,validation
9176,train
9178,validation
9179,train
9180,train
9181,train
9182,train
9183,validation
9184,train
9185,train
9186,train
9187,test
9188,train
9189,validation
9190,train
9191,train
9192,validation
9194,validation
9195,train
9197,train
9198,test
9199,train
9200,train
9201,validation
9202,train
9203,train
9204,train
9206,train
9207,train
9208,train
9209,train
9210,train
9212,validation
9213,train
9214,validation
9215,test
9216,train
9217,train
9219,train
9220,train
9221,train
9222,train
9223,train
9224,train
9225,validation
9226,train
9227,train
9228,train
9229,validation
9230,validation
9232,test
9233,train
9234,train
9237,train
9238,test
9239,train
9240,train
9242,train
9243,train
9244,train
9245,test
9246,train
9247,train
9249,test
9250,test
9251,train
9252,train
9253,validation
9254,train
9255,train
9258,train
9259,train
9260,validation
9262,train
9263,validation
9264,train
9265,validation
9266,train
9267,validation
9268,train
9269,train
9270,train
9272,train
9274,train
9276,train
9277,train
9278,test
9279,train
9280,train
9281,train
9282,train
9283,validation
9284,train
9285,train
9286,train
9289,train
9290,test
9291,train
9292,train
9293,train
9294,train
9297,train
9298,train
9299,train
9300,train
9301,train
9302,test
9303,validation
9304,train
9306,train
9307,train
9308,train
9310,train
9312,train
9313,test
9314,train
9317,test
9318,validation
9319,train
9320,train
9321,test
9322,train
9323,validation
9326,test
9327,test
9328,train
9329,train
9330,train
9331,train
9333,train
9334,train
9335,train
9336,test
9337,train
9338,train
9339,train
9340,train
9341,validation
9342,train
9344,train
9345,test
9347,train
9348,validation
9349,train
9350,train
9351,train
9352,train
9354,train
9355,test
9356,train
9357,test
9358,validation
9359,train
9360,train
9363,validation
9364,train
9365,train
9367,test
9368,train
9369,test
9370,train
9372,train
9373,validation
9374,train
9375,test
9376,validation
9377,test
9378,train
9379,train
9380,test
9381,validation
9383,train
9384,train
9385,test
9386,validation
9387,test
9389,train
9390,train
9391,validation
9393,train
9395,test
9397,validation
9398,train
9400,train
9401,train
9403,train
9404,validation
9405,train
9407,train
9408,train
9412,train
9414,train
9415,validation
9417,test
9418,train
9419,train
9420,train
9423,train
9424,train
9425,train
9426,train
9427,train
9428,train
9429,train
9430,train
9431,train
9432,validation
9433,train
9434,train
9435,train
9436,test
9437,train
9438,test
9439,train
9440,train
9441,validation
9442,train
9443,train
9444,test
9445,train
9448,train
9449,train
9450,train
9451,train
9452,test
9453,test
9454,train
9455,train
9457,test
9458,test
9459,train
9460,test
9461,train
9463,test
9464,train
9465,test
9466,train
9467,train
9468,test
9469,train
9470,validation
9471,train
9473,train
9474,train
9475,train
9476,validation
9477,validation
9478,train
9479,train
9480,train
9482,test
9484,train
9485,train
9486,train
9490,validation
9492,train
9494,validation
9495,train
9496,train
9497,train
9498,validation
9501,train
9502,train
9503,train
9504,validation
9505,train
9506,test
9507,validation
9508,train
9510,train
9511,test
9512,train
9513,test
9514,validation
9516,train
9518,train
9519,train
9520,validation
9521,train
9522,train
9523,train
9525,train
9526,train
9527,train
9528,train
9530,train
9531,train
9532,train
9533,train
9534,train
9535,train
9536,validation
9538,train
9539,test
9540,train
9541,validation
9542,train
9543,validation
9544,train
9545,validation
9546,train
9547,test
9550,train
9551,train
9552,train
9553,validation
9555,test
9556,train
9557,train
9558,train
9559,test
9560,train
9561,train
9562,train
9564,train
9565,train
9566,train
9567,train
9568,train
9570,train
9572,train
9573,train
9574,train
9575,validation
9576,validation
9578,train
9580,train
9581,train
9583,train
9584,train
9586,train
9587,validation
9588,train
9589,train
9590,train
9592,validation
9593,train
9594,test
9595,train
9596,train
9597,train
9599,validation
9601,validation
9602,train
9605,train
9606,train
9607,train
9608,validation
9610,train
9613,train
9614,train
9616,train
9617,train
9618,test
9619,train
9620,test
9622,test
9623,train
9624,train
9625,train
9626,test
9627,train
9628,train
9630,test
9631,train
9632,validation
9633,train
9634,train
9635,train
9636,train
9637,train
9638,train
9639,train
9640,validation
9641,train
9642,train
9643,test
9644,train
9646,train
9647,validation
9648,train
9649,validation
9650,validation
9651,validation
9652,train
9656,train
9657,train
9658,validation
9659,test
9660,train
9661,train
9662,test
9663,validation
9664,train
9665,train
9667,train
9668,train
9669,train
9672,validation
9673,train
9674,train
9675,train
9677,train
9679,train
9680,train
9681,validation
9682,validation
9683,train
9684,train
9685,train
9686,test
9687,test
9688,train
9691,test
9692,train
9693,train
9695,train
9697,train
9698,train
9699,train
9701,test
9702,train
9703,train
9704,train
9705,train
9706,train
9707,train
9708,train
9709,train
9710,train
9711,train
9712,validation
9713,train
9714,train
9715,train
9716,test
9717,train
9718,train
9719,train
9720,train
9721,train
9724,test
9725,train
9726,train
9727,train
9729,train
9730,train
9731,train
9732,train
9733,validation
9734,train
9735,validation
9736,train
9738,train
9741,test
9742,train
9743,train
9744,test
9746,train
9747,train
9748,train
9749,train
9750,train
9751,train
9752,test
9753,validation
9755,train
9756,train
9757,train
9758,train
9759,train
9760,train
9761,train
9762,validation
9763,test
9764,train
9765,train
9766,train
9767,train
9768,train
9769,train
9770,train
9771,train
9772,train
9773,train
9774,validation
9775,validation
9777,validation
9778,train
9779,train
9780,train
9781,train
9782,train
9784,train
9785,train
9786,train
9787,train
9788,train
9790,train
9791,train
9792,train
9794,train
9795,validation
9796,train
9797,train
9798,train
9799,train
9800,train
9801,train
9802,train
9803,train
9804,validation
9805,train
9806,train
9807,train
9808,train
9809,train
9811,train
9813,train
9814,test
9815,train
9816,train
9817,train
9819,train
9821,validation
9822,train
9823,train
9826,train
9827,train
9828,train
9829,train
9830,train
9831,train
9832,train
9833,train
9834,train
9835,train
9837,train
9838,train
9839,train
9840,train
9841,train
9842,test
9843,train
9844,train
9845,train
9847,test
9849,train
9850,test
9851,validation
9853,train
9855,train
9856,train
9857,test
9858,train
9859,validation
9860,train
9861,train
9862,validation
9863,train
9864,validation
9866,train
9867,train
9868,train
9870,train
9872,train
9873,train
9874,train
9875,train
9876,train
9877,train
9879,validation
9880,train
9881,train
9883,test
9884,train
9885,train
9886,train
9888,train
9891,test
9892,train
9893,train
9895,train
9896,train
9897,train
9898,train
9899,train
9900,train
9903,train
9904,validation
9905,validation
9906,train
9907,validation
9908,train
9910,validation
9912,train
9913,train
9914,train
9916,train
9918,train
9919,test
9921,validation
9922,test
9923,train
9925,train
9926,validation
9927,train
9928,train
9929,train
9930,train
9931,train
9932,train
9933,train
9934,train
9935,validation
9936,train
9937,train
9939,train
9942,train
9943,test
9944,test
9945,train
9946,train
9948,train
9950,train
9951,test
9952,train
9953,train
9954,train
9956,validation
9957,validation
9958,validation
9959,validation
9960,train
9961,train
9962,validation
9963,train
9964,validation
9965,train
9966,test
9968,train
9969,train
9970,train
9971,train
9972,train
9974,train
9975,train
9977,train
9978,train
9979,train
9980,train
9981,train
9982,test
9984,train
9985,train
9986,train
9987,train
9988,test
9989,test
9990,test
9991,train
9993,train
9994,test
9995,train
9997,train
9998,test
10000,validation
